timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:12:26.410,101,3,1,>><>>,<,0,lshift,lshift,1,549.61,0.2,1.242
2025-10-03T07:12:28.176,102,3,2,<<><<,>,0,rshift,lshift,0,482.72,0.2,1.397
2025-10-03T07:12:29.858,103,3,3,>>>>>,>,1,rshift,lshift,0,416.49,0.2,1.248
2025-10-03T07:12:31.640,104,3,4,>>>>>,>,1,rshift,lshift,0,399.86,0.2,1.251
2025-10-03T07:12:33.472,105,3,5,<<><<,>,0,rshift,lshift,0,500.5,0.2,1.297
2025-10-03T07:12:35.203,106,3,6,>>>>>,>,1,rshift,lshift,0,366.26,0.2,1.375
2025-10-03T07:12:37.085,107,3,7,>><>>,<,0,lshift,lshift,1,481.81,0.2,1.227
2025-10-03T07:12:38.817,108,3,8,<<><<,>,0,rshift,lshift,0,464.97,0.2,1.243
2025-10-03T07:12:40.498,109,3,9,<<<<<,<,1,lshift,lshift,1,383.1,0.2,1.388
2025-10-03T07:12:42.298,110,3,10,<<<<<,<,1,lshift,lshift,1,416.43,0.2,1.235
2025-10-03T07:12:44.145,111,3,11,<<><<,>,0,rshift,lshift,0,449.23,0.2,1.245
2025-10-03T07:12:45.861,112,3,12,<<><<,>,0,rshift,lshift,0,466.23,0.2,1.259
2025-10-03T07:12:47.459,113,3,13,<<<<<,<,1,lshift,lshift,1,365.55,0.2,1.296
2025-10-03T07:12:49.274,114,3,14,>><>>,<,0,lshift,lshift,1,483.48,0.2,1.337
2025-10-03T07:12:50.989,115,3,15,>>>>>,>,1,rshift,lshift,0,348.85,0.2,1.345
2025-10-03T07:12:52.721,116,3,16,<<><<,>,0,rshift,lshift,0,433.3,0.2,1.252
2025-10-03T07:12:54.452,117,3,17,>>>>>,>,1,rshift,lshift,0,416.32,0.2,1.223
2025-10-03T07:12:56.218,118,3,18,<<<<<,<,1,lshift,lshift,1,433.16,0.2,1.251
2025-10-03T07:12:57.883,119,3,19,<<<<<,<,1,lshift,lshift,1,365.69,0.2,1.297
2025-10-03T07:12:59.664,120,3,20,>><>>,<,0,lshift,lshift,1,499.6,0.2,1.359
2025-10-03T07:13:01.548,121,3,21,>><>>,<,0,lshift,lshift,1,482.28,0.2,1.237
2025-10-03T07:13:03.345,122,3,22,>>>>>,>,1,rshift,lshift,0,382.25,0.2,1.291
2025-10-03T07:13:05.076,123,3,23,<<><<,>,0,rshift,lshift,0,316.36,0.2,1.27
2025-10-03T07:13:06.926,124,3,24,>><>>,<,0,lshift,lshift,1,434.49,0.2,1.246
2025-10-03T07:13:08.674,125,3,25,<<><<,>,0,rshift,lshift,0,499.85,0.2,1.374
2025-10-03T07:13:10.423,126,3,26,<<<<<,<,1,lshift,lshift,1,416.29,0.2,1.363
2025-10-03T07:13:12.272,127,3,27,>><>>,<,0,lshift,lshift,1,500.29,0.2,1.313
2025-10-03T07:13:14.035,128,3,28,>>>>>,>,1,rshift,lshift,0,399.12,0.2,1.309
2025-10-03T07:13:15.901,129,3,29,<<><<,>,0,rshift,lshift,0,515.46,0.2,1.338
2025-10-03T07:13:17.766,130,3,30,<<><<,>,0,rshift,lshift,0,531.94,0.2,1.391
2025-10-03T07:13:19.514,131,3,31,>>>>>,>,1,rshift,lshift,0,415.14,0.2,1.244
2025-10-03T07:13:21.430,132,3,32,>><>>,<,0,lshift,lshift,1,534.08,0.2,1.244
2025-10-03T07:13:23.162,133,3,33,<<><<,>,0,rshift,lshift,0,467.46,0.2,1.286
2025-10-03T07:13:24.928,134,3,34,<<<<<,<,1,lshift,lshift,1,400.14,0.2,1.355
2025-10-03T07:13:26.774,135,3,35,>>>>>,>,1,rshift,lshift,0,433.28,0.2,1.357
2025-10-03T07:13:28.641,136,3,36,>>>>>,>,1,rshift,lshift,0,467.82,0.2,1.33
2025-10-03T07:13:30.438,137,3,37,<<><<,>,0,rshift,lshift,0,464.94,0.2,1.257
2025-10-03T07:13:32.254,138,3,38,>><>>,<,0,lshift,lshift,1,451.3,0.2,1.283
2025-10-03T07:13:33.885,139,3,39,<<<<<,<,1,lshift,lshift,1,383.61,0.2,1.248
2025-10-03T07:13:35.550,140,3,40,<<<<<,<,1,lshift,lshift,1,433.33,0.2,1.218
2025-10-03T07:13:37.284,141,3,41,>>>>>,>,1,rshift,lshift,0,452.62,0.2,1.247
2025-10-03T07:13:39.031,142,3,42,>>>>>,>,1,rshift,lshift,0,432.93,0.2,1.32
2025-10-03T07:13:40.864,143,3,43,<<><<,>,0,rshift,lshift,0,517.52,0.2,1.27
2025-10-03T07:13:42.594,144,3,44,<<<<<,<,1,lshift,lshift,1,430.78,0.2,1.251
