timestamp_iso,block,trial,marker,is_deviant,isi_s,tone_dur_s,std_partials_hz,dev_partials_hz
2025-10-03T06:44:40.798,1,66,1,0,0.4515484236792208,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:41.432,1,67,1,0,0.5122888829219086,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:42.066,1,68,2,1,0.5057934320399471,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:42.730,1,69,2,1,0.5366324539090502,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:43.378,1,70,1,0,0.5284068187606223,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:43.963,1,71,1,0,0.4577788764324075,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:44.628,1,72,1,0,0.5365786373275236,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:45.227,1,73,1,0,0.47358375885896214,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:45.844,1,74,1,0,0.4926698014477946,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:46.493,1,75,1,0,0.530564201840093,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:47.109,1,76,1,0,0.4843032850853349,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:47.759,1,77,1,0,0.5163054644656467,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:48.358,1,78,1,0,0.46625737785292715,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:48.991,1,79,1,0,0.5029377826378416,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:49.640,1,80,1,0,0.5202381237085613,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:50.305,1,81,1,0,0.5445134990531459,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:50.890,1,82,2,1,0.4644814403510301,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:51.572,1,83,1,0,0.5495161580827264,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:52.222,1,84,1,0,0.5297210599627047,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:52.888,1,85,1,0,0.5335371022030653,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:53.504,1,86,1,0,0.49798229455153026,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:54.120,1,87,1,0,0.48804609982768116,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:54.802,1,88,1,0,0.5491888089697475,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:55.387,1,89,1,0,0.46472159577293076,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:55.968,1,90,1,0,0.46120192283197337,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:56.567,1,91,1,0,0.4779058852709802,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:57.151,1,92,1,0,0.4501114470210679,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:57.751,1,93,2,1,0.4726441878686137,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:58.401,1,94,1,0,0.5263188020062632,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:58.982,1,95,2,1,0.4618519829542066,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:44:59.599,1,96,2,1,0.4858859034111975,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:00.198,1,97,2,1,0.47007799134086675,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:00.864,1,98,1,0,0.5333715638291564,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:01.448,1,99,1,0,0.45878916146535026,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:02.064,1,100,1,0,0.48454555722942805,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:02.662,1,101,1,0,0.47889832702078733,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:03.312,1,102,1,0,0.5185325260697381,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:03.944,1,103,1,0,0.5135811602252593,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:04.527,1,104,1,0,0.4537812146796775,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:05.111,1,105,1,0,0.46169371483147553,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:05.743,1,106,1,0,0.5016004790494811,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:06.343,1,107,1,0,0.4683157684864637,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:06.993,1,108,1,0,0.5219267322491553,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:07.626,1,109,1,0,0.5112876851809768,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:08.240,1,110,1,0,0.4889577902993363,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:08.907,1,111,1,0,0.5488149866389576,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:09.523,1,112,2,1,0.492367903423682,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:10.141,1,113,1,0,0.4857754251903755,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:10.756,1,114,1,0,0.48639530133249603,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:11.421,1,115,1,0,0.539031812939434,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:12.054,1,116,1,0,0.500063300898836,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:12.703,1,117,2,1,0.5231677788155721,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:13.336,1,118,1,0,0.5116558121566728,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:13.953,1,119,1,0,0.4948567113844602,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:14.635,1,120,1,0,0.5498360009802292,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:15.267,1,121,1,0,0.5041074141260237,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:15.918,1,122,1,0,0.5293414209710607,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:16.550,1,123,1,0,0.5076978281869555,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:17.216,1,124,2,1,0.535311256441968,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:17.867,1,125,2,1,0.5164740895654892,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:18.517,1,126,1,0,0.516890978044048,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:19.132,1,127,1,0,0.4903092660944238,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:19.765,1,128,1,0,0.510265380009759,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:20.413,1,129,1,0,0.5316983099958054,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:21.080,1,130,1,0,0.5373484082370464,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:21.663,1,131,1,0,0.45010198609527297,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:22.245,1,132,1,0,0.45490521158118985,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:22.878,1,133,2,1,0.5068475452803759,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:23.461,1,134,1,0,0.456457918230707,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:24.061,1,135,1,0,0.47688196869346466,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:24.726,1,136,1,0,0.5332594832526927,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:25.310,1,137,2,1,0.45287134414455554,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:25.975,1,138,1,0,0.5459284890334473,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:26.592,1,139,2,1,0.4898071383984034,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:27.258,1,140,1,0,0.5356127322986521,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:27.890,1,141,2,1,0.509134233762275,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:28.539,1,142,1,0,0.5155733800536912,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:29.139,1,143,1,0,0.4776495132160493,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:29.790,1,144,1,0,0.5154087003187088,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:30.440,1,145,1,0,0.5182250018373902,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:31.054,1,146,1,0,0.4907037989384696,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:31.638,1,147,1,0,0.4654190817890027,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:32.286,1,148,1,0,0.5287354754716704,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:32.936,1,149,1,0,0.5268353279347671,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:33.603,1,150,1,0,0.5468859096652979,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:34.185,1,151,1,0,0.45152947321483444,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:34.801,1,152,1,0,0.48874047788804076,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:35.402,1,153,2,1,0.46784954426075365,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:36.017,1,154,1,0,0.48328377694746344,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:36.599,1,155,1,0,0.4553651335630572,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:37.198,1,156,1,0,0.4661960137275263,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:37.782,1,157,1,0,0.4545144594265604,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:38.364,1,158,1,0,0.46025464791846493,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:38.980,1,159,1,0,0.4959970770176715,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:39.597,1,160,1,0,0.48632365715413867,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:40.195,1,161,2,1,0.471930034482857,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:40.779,1,162,1,0,0.45117599456534296,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:41.429,1,163,1,0,0.5306598077703513,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:42.061,1,164,1,0,0.5091770615623481,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:42.644,1,165,1,0,0.45785910637483085,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:43.278,1,166,1,0,0.49985589928599494,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:43.861,1,167,2,1,0.4524010866244314,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:44.475,1,168,1,0,0.4869214912428128,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:45.092,1,169,1,0,0.49534878860103276,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:45.675,1,170,1,0,0.45360135690188425,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:46.340,1,171,1,0,0.5356378682181756,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:46.990,1,172,1,0,0.516868608781061,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:47.657,1,173,1,0,0.536114148018491,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:48.308,1,174,2,1,0.5187508067913568,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:48.940,1,175,1,0,0.5009389969050148,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:49.605,1,176,1,0,0.5337791447186534,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:50.238,1,177,1,0,0.5071772130839193,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:50.903,1,178,1,0,0.5443407693644098,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:51.555,1,179,1,0,0.5268495633917097,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:52.218,1,180,1,0,0.5367429456416909,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:52.804,1,181,1,0,0.4502045941979155,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:53.385,1,182,1,0,0.46151802974770517,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:54.017,1,183,1,0,0.5029343416050119,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:54.600,1,184,1,0,0.4646556987208789,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:55.201,1,185,2,1,0.46754307038668236,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:55.866,1,186,2,1,0.5473365400873774,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:56.465,1,187,1,0,0.46967199535560034,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:57.050,1,188,2,1,0.4582237082348051,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:57.701,1,189,2,1,0.516417419752281,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:58.297,1,190,1,0,0.47126617974856316,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:58.912,1,191,1,0,0.4933576984439332,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:45:59.514,1,192,1,0,0.46718673131475524,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:00.112,1,193,2,1,0.4748151542048478,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:00.712,1,194,1,0,0.47579865148841044,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:01.296,1,195,1,0,0.4505009330022895,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:01.910,1,196,2,1,0.49504596646920646,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:02.528,1,197,1,0,0.48538368640634333,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:03.143,1,198,1,0,0.49568727279415753,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:03.742,1,199,1,0,0.47540075388777225,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:04.342,1,200,2,1,0.4716946175080648,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:04.976,1,201,1,0,0.5000192268678035,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:05.591,1,202,1,0,0.4853966244968024,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:06.225,1,203,1,0,0.5106012887303475,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:06.890,1,204,2,1,0.5390479462253016,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:07.492,1,205,1,0,0.4652405555208824,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:08.155,1,206,1,0,0.5457204948207164,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:08.771,1,207,1,0,0.49304287915259687,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:09.357,1,208,1,0,0.4638903947047552,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:09.954,1,209,2,1,0.47616712651743137,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:10.570,1,210,1,0,0.48229846320751674,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:11.220,1,211,1,0,0.5148648290448485,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:11.835,1,212,2,1,0.4870042972180226,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:12.484,1,213,1,0,0.5238316110576693,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:13.069,1,214,2,1,0.45989015330924476,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:13.650,1,215,1,0,0.4501038533421252,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:14.318,1,216,2,1,0.5334014363122264,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:14.950,1,217,1,0,0.5107242256085661,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:15.533,1,218,1,0,0.45968722676016877,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:16.131,1,219,1,0,0.46943020626190085,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:16.749,1,220,1,0,0.4853321641224178,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:17.382,1,221,1,0,0.49828124965939835,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:18.014,1,222,1,0,0.5018567434391666,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:18.681,1,223,1,0,0.5348284253145001,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:19.329,1,224,1,0,0.5223160303651914,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:19.977,1,225,1,0,0.5172732468981683,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:20.644,1,226,2,1,0.5387176160072754,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:21.311,1,227,1,0,0.541140401903729,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:21.976,1,228,1,0,0.5374884010356414,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:22.626,1,229,1,0,0.5294968853086885,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:23.225,1,230,1,0,0.468803984275661,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:23.842,1,231,1,0,0.48956871870746044,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:24.424,1,232,2,1,0.4565044791341467,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:25.007,1,233,1,0,0.4636020246612025,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:25.657,1,234,2,1,0.5238599604030048,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:26.255,1,235,1,0,0.4677112790106692,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:26.922,1,236,1,0,0.5477736473772712,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:27.539,1,237,1,0,0.4808072685332399,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:28.171,1,238,1,0,0.5120000484060956,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:28.771,1,239,2,1,0.47004258269683724,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:29.420,1,240,2,1,0.5213555933222932,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:30.036,1,241,2,1,0.48683545554721297,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:30.620,1,242,1,0,0.4543370173869591,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:31.236,1,243,1,0,0.49253774175469506,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:31.884,1,244,1,0,0.5266093162112823,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:32.550,1,245,2,1,0.5317628523442954,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:33.217,1,246,2,1,0.545362793753372,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:33.800,1,247,1,0,0.46185774299873816,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:34.434,1,248,1,0,0.5128110791438777,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:35.081,1,249,1,0,0.5172961588962739,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:35.682,1,250,1,0,0.46795460652408183,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:36.347,1,251,1,0,0.5352693500419946,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:36.946,1,252,1,0,0.47717122623578007,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:37.580,1,253,1,0,0.5002702593672462,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:38.212,1,254,1,0,0.5127710337332819,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:38.795,1,255,1,0,0.464474077072767,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:39.410,1,256,1,0,0.495089946520315,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:40.061,1,257,1,0,0.5217571862640465,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:40.660,1,258,1,0,0.466531915621519,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:41.327,1,259,1,0,0.5480823140232323,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:41.909,1,260,1,0,0.46314219480031227,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:42.508,1,261,2,1,0.47270639122904173,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:43.141,1,262,1,0,0.4987881318081039,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:43.808,1,263,1,0,0.5466060984106862,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:44.422,1,264,1,0,0.4899170801992776,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:45.007,1,265,2,1,0.45627628197120434,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:45.674,1,266,1,0,0.5362761869345603,0.1,500;1000;1500,550;1100;1650
2025-10-03T06:46:46.289,1,267,1,0,0.4878382674271858,0.1,500;1000;1500,550;1100;1650
