timestamp_iso,trial_index,prime,target,condition,prime_time_s,isi_s,target_time_s,resp_window_s,resp_key,correct,rt_ms
2025-10-03T06:23:35.686,205,float,sink,related,0.2,1.081,0.2,1.481,right,1,927.79
2025-10-03T06:23:38.400,206,pots,pans,related,0.2,1.046,0.2,1.431,left,0,728.84
2025-10-03T06:23:41.067,207,kitten,cat,related,0.2,1.017,0.2,1.402,right,1,397.83
2025-10-03T06:23:43.697,208,ladder,snow,unrelated,0.2,0.952,0.2,1.437,left,1,698.49
2025-10-03T06:23:46.344,209,brush,stair,unrelated,0.2,0.972,0.2,1.434,left,1,764.78
2025-10-03T06:23:49.107,210,hot,warm,related,0.2,0.934,0.2,1.584,right,1,662.7
2025-10-03T06:23:51.922,211,foot,shoe,related,0.2,1.067,0.2,1.511,right,1,680.24
2025-10-03T06:23:54.688,212,taste,smell,related,0.2,1.095,0.2,1.442,right,1,697.86
2025-10-03T06:23:57.318,213,war,peace,related,0.2,0.973,0.2,1.423,right,1,663.76
2025-10-03T06:24:00.082,214,table,pen,unrelated,0.2,0.942,0.2,1.579,right,0,814.39
2025-10-03T06:24:02.696,215,blanket,sheet,related,0.2,0.924,0.2,1.455,right,1,596.38
2025-10-03T06:24:05.328,216,clock,seek,unrelated,0.2,0.915,0.2,1.492,left,1,747.42
2025-10-03T06:24:08.108,217,brush,cook,unrelated,0.2,1.026,0.2,1.525,left,1,1078.39
2025-10-03T06:24:10.889,218,stone,glove,unrelated,0.2,1.034,0.2,1.507,left,1,678.45
2025-10-03T06:24:13.536,219,uncle,aunt,related,0.2,1.007,0.2,1.409,right,1,764.79
2025-10-03T06:24:16.367,220,coat,lie,unrelated,0.2,1.035,0.2,1.549,left,1,663.57
2025-10-03T06:24:18.965,221,pencil,sky,unrelated,0.2,0.945,0.2,1.418,left,1,729.7
2025-10-03T06:24:21.712,222,brush,weak,unrelated,0.2,0.99,0.2,1.524,left,1,897.05
2025-10-03T06:24:24.428,223,fast,slow,related,0.2,1.002,0.2,1.475,left,0,679.7
2025-10-03T06:24:27.026,224,hammer,nail,related,0.2,0.908,0.2,1.448,left,0,1212.81
2025-10-03T06:24:29.722,225,old,new,related,0.2,0.951,0.2,1.502,right,1,714.36
2025-10-03T06:24:32.354,226,fence,herb,unrelated,0.2,0.957,0.2,1.432,left,1,782.19
2025-10-03T06:24:35.185,227,stone,day,unrelated,0.2,1.063,0.2,1.535,,0,
2025-10-03T06:24:37.749,228,ice,cold,related,0.2,0.909,0.2,1.42,left,0,795.82
2025-10-03T06:24:40.498,229,bread,run,unrelated,0.2,1.043,0.2,1.475,left,1,1028.86
2025-10-03T06:24:43.243,230,high,tall,related,0.2,0.963,0.2,1.555,right,1,647.43
2025-10-03T06:24:45.891,231,word,speech,related,0.2,0.924,0.2,1.49,right,1,1448.36
2025-10-03T06:24:48.573,232,lip,mouth,related,0.2,0.901,0.2,1.535,right,1,430.2
2025-10-03T06:24:51.270,233,string,car,unrelated,0.2,0.981,0.2,1.495,left,1,565.37
2025-10-03T06:24:54.051,234,sheep,sheep,related,0.2,1.014,0.2,1.54,right,1,713.57
2025-10-03T06:24:56.881,235,inch,foot,related,0.2,1.026,0.2,1.575,left,0,730.76
2025-10-03T06:24:59.663,236,hill,mountain,related,0.2,1.008,0.2,1.53,right,1,698.54
2025-10-03T06:25:02.526,237,fork,sock,unrelated,0.2,1.07,0.2,1.551,left,1,679.67
2025-10-03T06:25:05.275,238,stone,mug,unrelated,0.2,1.084,0.2,1.426,left,1,579.09
2025-10-03T06:25:08.071,239,wall,skip,unrelated,0.2,1.093,0.2,1.477,left,1,666.09
2025-10-03T06:25:10.869,240,good,bad,related,0.2,0.992,0.2,1.576,right,1,597.24
