timestamp_iso,trial_index,brand,target,prime_time_s,target_time_s,resp_window_s,resp_key,rt_ms_from_target
2025-12-04T05:41:30.471,101,linkedin,ლაიქი,0.16,0.16,1.5,left,1397.04
2025-12-04T05:41:33.385,102,instagram,ლურჯი,0.16,0.16,1.5,left,1031.08
2025-12-04T05:41:36.297,103,instagram,რეკრუტერი,0.16,0.16,1.5,left,1446.16
2025-12-04T05:41:39.228,104,linkedin,რეკლამა,0.16,0.16,1.5,,
2025-12-04T05:41:42.127,105,instagram,რეკლამა,0.16,0.16,1.5,left,448.28
2025-12-04T05:41:45.040,106,instagram,მეგობრები,0.16,0.16,1.5,,
2025-12-04T05:41:47.973,107,linkedin,ფანჯარა,0.16,0.16,1.5,,
2025-12-04T05:41:50.887,108,instagram,ჩატი,0.16,0.16,1.5,right,314.14
2025-12-04T05:41:53.800,109,instagram,სელფი,0.16,0.16,1.5,left,264.08
2025-12-04T05:41:56.713,110,instagram,ვიოლინო,0.16,0.16,1.5,left,431.47
2025-12-04T05:41:59.644,111,linkedin,აგური,0.16,0.16,1.5,left,1080.25
2025-12-04T05:42:02.558,112,instagram,ლაქტოზა,0.16,0.16,1.5,left,1214.67
2025-12-04T05:42:05.506,113,linkedin,ვაკანსია,0.16,0.16,1.5,right,764.02
2025-12-04T05:42:08.421,114,linkedin,მექსიკა,0.16,0.16,1.5,left,1314.72
2025-12-04T05:42:11.368,115,linkedin,ვიდეოები,0.16,0.16,1.5,left,1346.78
2025-12-04T05:42:14.314,116,linkedin,სამსახური,0.16,0.16,1.5,,
2025-12-04T05:42:17.245,117,linkedin,ჩატი,0.16,0.16,1.5,right,1030.83
2025-12-04T05:42:20.159,118,instagram,ინფლუენსერი,0.16,0.16,1.5,right,362.04
2025-12-04T05:42:23.107,119,linkedin,სანთელი,0.16,0.16,1.5,right,214.4
