timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-03T07:28:16.663,127,3,27,>><>>,<,0,lshift,lshift,1,481.84,0.2,1.316
2025-10-03T07:28:18.346,128,3,28,<<><<,>,0,slash,slash,1,448.51,0.2,1.33
2025-10-03T07:28:20.045,129,3,29,>><>>,<,0,lshift,lshift,1,448.49,0.2,1.251
2025-10-03T07:28:21.943,130,3,30,>><>>,<,0,lshift,lshift,1,548.72,0.2,1.213
2025-10-03T07:28:23.676,131,3,31,>><>>,<,0,lshift,lshift,1,450.98,0.2,1.385
2025-10-03T07:28:25.492,132,3,32,>><>>,<,0,lshift,lshift,1,467.78,0.2,1.29
2025-10-03T07:28:27.222,133,3,33,<<><<,>,0,slash,slash,1,465.75,0.2,1.37
2025-10-03T07:28:28.939,134,3,34,<<<<<,<,1,lshift,lshift,1,368.92,0.2,1.25
2025-10-03T07:28:30.668,135,3,35,>>>>>,>,1,slash,slash,1,414.78,0.2,1.338
2025-10-03T07:28:32.400,136,3,36,<<><<,>,0,slash,slash,1,499.34,0.2,1.226
2025-10-03T07:28:34.233,137,3,37,>><>>,<,0,lshift,lshift,1,482.3,0.2,1.209
2025-10-03T07:28:36.033,138,3,38,<<><<,>,0,slash,slash,1,500.67,0.2,1.255
2025-10-03T07:28:37.746,139,3,39,>><>>,<,0,lshift,lshift,1,449.88,0.2,1.237
2025-10-03T07:28:39.594,140,3,40,<<><<,>,0,slash,slash,1,499.74,0.2,1.267
2025-10-03T07:28:41.443,141,3,41,<<><<,>,0,slash,slash,1,447.54,0.2,1.337
2025-10-03T07:28:43.224,142,3,42,>>>>>,>,1,slash,slash,1,382.62,0.2,1.252
2025-10-03T07:28:44.958,143,3,43,<<<<<,<,1,lshift,lshift,1,416.26,0.2,1.203
2025-10-03T07:28:46.605,144,3,44,<<<<<,<,1,lshift,lshift,1,383.15,0.2,1.263
2025-10-03T07:28:48.387,145,3,45,>><>>,<,0,lshift,lshift,1,482.87,0.2,1.264
2025-10-03T07:28:50.068,146,3,46,>><>>,<,0,lshift,lshift,1,449.57,0.2,1.359
2025-10-03T07:28:51.733,147,3,47,>>>>>,>,1,slash,slash,1,414.66,0.2,1.257
2025-10-03T07:28:53.516,148,3,48,>><>>,<,0,lshift,lshift,1,467.57,0.2,1.305
2025-10-03T07:28:55.182,149,3,49,>>>>>,>,1,slash,slash,1,383.57,0.2,1.301
2025-10-03T07:28:56.913,150,3,50,<<><<,>,0,slash,slash,1,448.84,0.2,1.241
2025-10-03T07:29:53.130,151,4,1,>><>>,<,0,lshift,slash,0,430.88,0.2,1.338
2025-10-03T07:29:54.928,152,4,2,<<><<,>,0,slash,slash,1,483.52,0.2,1.354
2025-10-03T07:29:56.760,153,4,3,<<<<<,<,1,lshift,lshift,1,415.49,0.2,1.218
2025-10-03T07:29:58.475,154,4,4,>><>>,<,0,lshift,lshift,1,432.98,0.2,1.273
2025-10-03T07:30:00.157,155,4,5,<<><<,>,0,slash,lshift,0,299.12,0.2,1.292
2025-10-03T07:30:01.773,156,4,6,<<<<<,<,1,lshift,lshift,1,316.55,0.2,1.256
2025-10-03T07:30:03.339,157,4,7,>>>>>,>,1,slash,slash,1,316.73,0.2,1.288
2025-10-03T07:30:04.986,158,4,8,<<><<,>,0,slash,slash,1,282.52,0.2,1.357
2025-10-03T07:30:06.535,159,4,9,>>>>>,>,1,slash,slash,1,283.07,0.2,1.336
2025-10-03T07:30:08.133,160,4,10,>>>>>,>,1,slash,slash,1,299.24,0.2,1.253
2025-10-03T07:30:09.750,161,4,11,>><>>,<,0,lshift,lshift,1,266.33,0.2,1.247
