timestamp_iso,global_trial,block,trial_in_block,stimulus,center_dir,congruent,correct_key,resp_key,correct,rt_ms,stim_time_s,isi_s
2025-10-23T07:49:15.531,162,4,12,>>>>>,>,1,slash,slash,1,367.69,0.2,1.262
2025-10-23T07:49:17.362,163,4,13,<<><<,>,0,slash,slash,1,451.01,0.2,1.215
2025-10-23T07:49:19.043,164,4,14,>>>>>,>,1,slash,slash,1,366.55,0.2,1.342
2025-10-23T07:49:20.741,165,4,15,>>>>>,>,1,slash,slash,1,381.75,0.2,1.34
2025-10-23T07:49:22.491,166,4,16,<<><<,>,0,slash,lshift,0,401.49,0.2,1.27
2025-10-23T07:49:24.121,167,4,17,<<<<<,<,1,lshift,lshift,1,399.13,0.2,1.247
2025-10-23T07:49:25.853,168,4,18,>>>>>,>,1,slash,slash,1,333.12,0.2,1.24
2025-10-23T07:49:27.654,169,4,19,<<><<,>,0,slash,slash,1,451.54,0.2,1.311
2025-10-23T07:49:29.266,170,4,20,>>>>>,>,1,slash,slash,1,382.57,0.2,1.307
2025-10-23T07:49:30.999,171,4,21,<<<<<,<,1,lshift,lshift,1,366.19,0.2,1.352
2025-10-23T07:49:32.747,172,4,22,>>>>>,>,1,slash,slash,1,349.51,0.2,1.393
2025-10-23T07:49:34.462,173,4,23,>><>>,<,0,lshift,lshift,1,447.25,0.2,1.253
2025-10-23T07:49:36.163,174,4,24,>><>>,<,0,lshift,lshift,1,447.8,0.2,1.335
2025-10-23T07:49:37.894,175,4,25,>>>>>,>,1,slash,slash,1,367.73,0.2,1.249
2025-10-23T07:49:39.758,176,4,26,<<><<,>,0,slash,slash,1,465.25,0.2,1.292
2025-10-23T07:49:41.390,177,4,27,<<<<<,<,1,lshift,lshift,1,398.99,0.2,1.3
2025-10-23T07:49:43.156,178,4,28,<<<<<,<,1,lshift,lshift,1,400.6,0.2,1.291
2025-10-23T07:49:44.881,179,4,29,<<<<<,<,1,lshift,lshift,1,410.39,0.2,1.341
2025-10-23T07:49:46.636,180,4,30,>>>>>,>,1,slash,slash,1,365.39,0.2,1.203
2025-10-23T07:49:48.317,181,4,31,<<<<<,<,1,lshift,lshift,1,448.56,0.2,1.389
2025-10-23T07:49:50.067,182,4,32,>><>>,<,0,lshift,lshift,1,482.33,0.2,1.322
2025-10-23T07:49:51.764,183,4,33,>><>>,<,0,lshift,slash,0,365.48,0.2,1.35
2025-10-23T07:49:53.446,184,4,34,<<><<,>,0,slash,slash,1,397.8,0.2,1.337
2025-10-23T07:49:55.211,185,4,35,<<<<<,<,1,lshift,lshift,1,366.24,0.2,1.203
2025-10-23T07:49:56.963,186,4,36,<<<<<,<,1,lshift,lshift,1,353.29,0.2,1.374
2025-10-23T07:49:58.708,187,4,37,>><>>,<,0,lshift,lshift,1,448.23,0.2,1.304
2025-10-23T07:50:00.558,188,4,38,<<><<,>,0,slash,slash,1,465.73,0.2,1.247
2025-10-23T07:50:02.357,189,4,39,>><>>,<,0,lshift,lshift,1,484.57,0.2,1.384
2025-10-23T07:50:04.103,190,4,40,<<<<<,<,1,lshift,lshift,1,399.54,0.2,1.327
2025-10-23T07:50:05.735,191,4,41,>><>>,<,0,lshift,lshift,1,381.93,0.2,1.264
2025-10-23T07:50:07.484,192,4,42,>>>>>,>,1,slash,slash,1,349.76,0.2,1.395
2025-10-23T07:50:09.266,193,4,43,<<><<,>,0,slash,slash,1,483.92,0.2,1.271
2025-10-23T07:50:10.965,194,4,44,<<><<,>,0,slash,slash,1,434.17,0.2,1.315
2025-10-23T07:50:12.612,195,4,45,<<<<<,<,1,lshift,lshift,1,348.73,0.2,1.268
2025-10-23T07:50:14.279,196,4,46,<<><<,>,0,slash,slash,1,417.96,0.2,1.267
2025-10-23T07:50:15.910,197,4,47,>>>>>,>,1,slash,slash,1,364.22,0.2,1.32
2025-10-23T07:50:17.642,198,4,48,>><>>,<,0,lshift,lshift,1,382.02,0.2,1.273
2025-10-23T07:50:19.375,199,4,49,>><>>,<,0,lshift,lshift,1,433.71,0.2,1.393
2025-10-23T07:50:21.222,200,4,50,<<><<,>,0,slash,slash,1,433.23,0.2,1.244
2025-10-23T07:50:33.030,201,5,1,>>>>>,>,1,slash,slash,1,417.09,0.2,1.206
2025-10-23T07:50:34.794,202,5,2,>><>>,<,0,lshift,lshift,1,498.41,0.2,1.284
2025-10-23T07:50:36.575,203,5,3,<<><<,>,0,slash,slash,1,382.41,0.2,1.36
2025-10-23T07:50:38.240,204,5,4,>>>>>,>,1,slash,slash,1,399.57,0.2,1.338
2025-10-23T07:50:39.921,205,5,5,>><>>,<,0,lshift,lshift,1,416.38,0.2,1.398
2025-10-23T07:50:41.589,206,5,6,<<<<<,<,1,lshift,lshift,1,351.36,0.2,1.363
2025-10-23T07:50:43.355,207,5,7,<<<<<,<,1,lshift,lshift,1,352.12,0.2,1.348
2025-10-23T07:50:45.168,208,5,8,<<><<,>,0,slash,slash,1,416.88,0.2,1.346
2025-10-23T07:50:46.917,209,5,9,>>>>>,>,1,slash,slash,1,383.33,0.2,1.389
2025-10-23T07:50:48.665,210,5,10,>>>>>,>,1,slash,slash,1,347.87,0.2,1.216
2025-10-23T07:50:50.346,211,5,11,<<><<,>,0,slash,slash,1,433.57,0.2,1.21
